Index;Latitude;Longitude;Distance from Tx [km];Terrain height [m a.s.l.]
210;49,6107372778489;20,2500425577566;21;878
211;49,6107520721531;20,2514302610267;21,1;905
212;49,6107668498694;20,2528179651388;21,2;928
213;49,6107816109978;20,2542056700918;21,3;954
214;49,6107963555382;20,2555933758849;21,4;976
215;49,6108110834907;20,256981082517;21,5;984
216;49,6108257948552;20,2583687899872;21,6;992
217;49,6108404896317;20,2597564982946;21,7;1002
218;49,6108551678201;20,2611442074382;21,8;1002
219;49,6108698294206;20,2625319174171;21,9;1006
220;49,610884474433;20,2639196282303;22;1006
221;49,6108991028573;20,265307339877;22,1;998
222;49,6109137146935;20,2666950523561;22,2;988
223;49,6109283099416;20,2680827656667;22,3;958
224;49,6109428886016;20,2694704798079;22,4;926
225;49,6109574506735;20,2708581947787;22,5;899
226;49,6109719961571;20,2722459105782;22,6;850
227;49,6109865250526;20,2736336272054;22,7;836
228;49,6110010373599;20,2750213446595;22,8;819
229;49,611015533079;20,2764090629394;22,9;808
230;49,6110300122098;20,2777967820441;23;782
231;49,6110444747524;20,2791845019729;23,1;762
232;49,6110589207067;20,2805722227247;23,2;750
233;49,6110733500727;20,2819599442985;23,3;742
234;49,6110877628504;20,2833476666935;23,4;729
235;49,6111021590398;20,2847353899087;23,5;716
236;49,6111165386408;20,2861231139431;23,6;686
237;49,6111309016534;20,2875108387958;23,7;663
238;49,6111452480777;20,2888985644659;23,8;600
239;49,6111595779135;20,2902862909524;23,9;586
240;49,611173891161;20,2916740182544;24;552
241;49,61118818782;20,2930617463709;24,1;526
242;49,6112024678905;20,294449475301;24,2;530
243;49,6112167313726;20,2958372050437;24,3;539
244;49,6112309782662;20,2972249355981;24,4;556
245;49,6112452085712;20,2986126669633;24,5;575
246;49,6112594222878;20,3000003991383;24,6;586
247;49,6112736194157;20,3013881321222;24,7;597
248;49,6112877999552;20,3027758659139;24,8;607
249;49,611301963906;20,3041636005127;24,9;607
250;49,6113161112682;20,3055513359175;25;630
251;49,6113302420418;20,3069390721274;25,1;663
252;49,6113443562268;20,3083268091414;25,2;679
253;49,6113584538231;20,3097145469586;25,3;692
254;49,6113725348308;20,3111022855781;25,4;702
255;49,6113865992497;20,3124900249989;25,5;697
256;49,61140064708;20,3138777652201;25,6;663
257;49,6114146783215;20,3152655062407;25,7;632
258;49,6114286929743;20,3166532480598;25,8;616
259;49,6114426910383;20,3180409906764;25,9;598
260;49,6114566725135;20,3194287340897;26;583
261;49,6114706373999;20,3208164782986;26,1;570
262;49,6114845856976;20,3222042233022;26,2;612
263;49,6114985174063;20,3235919690995;26,3;672
264;49,6115124325263;20,3249797156897;26,4;699
265;49,6115263310574;20,3263674630718;26,5;681
266;49,6115402129995;20,3277552112448;26,6;663
267;49,6115540783528;20,3291429602078;26,7;645
268;49,6115679271172;20,3305307099598;26,8;644
269;49,6115817592926;20,3319184605;26,9;655
270;49,611595574879;20,3333062118273;27;682
271;49,6116093738765;20,3346939639408;27,1;712
272;49,611623156285;20,3360817168396;27,2;748
273;49,6116369221045;20,3374694705227;27,3;765
274;49,611650671335;20,3388572249892;27,4;766
275;49,6116644039764;20,3402449802382;27,5;744
276;49,6116781200288;20,3416327362686;27,6;701
277;49,6116918194921;20,3430204930796;27,7;672
278;49,6117055023662;20,3444082506702;27,8;649
279;49,6117191686513;20,3457960090395;27,9;630
280;49,6117328183472;20,3471837681865;28;610
281;49,611746451454;20,3485715281103;28,1;584
282;49,6117600679717;20,3499592888099;28,2;605
